"Id","sales0","sales1","sales2","sales3","sales4","country","State","CouSub","countyname","storecode","Areaname","countytownname","population","state_alpha","store_Type","prob1","prob2","prob3","prob5","prob6","prob7"
806399999,643,472,475,801,1134,"63","8",99999,"Kit Carson County","NCNTY08063N08063","Kit Carson County, CO","Kit Carson County",8270,"CO","Supermarket Type1",0.237747243932176,0.238215483945118,0.242909823281137,0.236859257988093,0.232907531643072,0.237623273257823
806999999,893,600,742,1316,1582,"69","8",99999,"Larimer County","METRO22660M22660","Fort Collins-Loveland, CO MSA","Larimer County",299630,"CO","Supermarket Type3",0.672537413328886,0.684843346435625,0.668197170393903,0.68331294450238,0.745485782020517,0.729228340040342
807399999,643,500,504,801,987,"73","8",99999,"Lincoln County","NCNTY08073N08073","Lincoln County, CO","Lincoln County",5467,"CO","Supermarket Type1",0.249257568539368,0.251876724767279,0.256997488578087,0.245979949397969,0.245774883795772,0.250754417607077
807799999,779,491,585,1148,1319,"77","8",99999,"Mesa County","METRO24300M24300","Grand Junction, CO MSA","Mesa County",146723,"CO","Supermarket Type1",0.464420455870586,0.464633001084368,0.471205607564333,0.471008208444286,0.491659604721417,0.498975108254733
808399999,643,519,542,948,1139,"83","8",99999,"Montezuma County","NCNTY08083N08083","Montezuma County, CO","Montezuma County",25535,"CO","Grocery Store",0.35118883263552,0.340083934362377,0.318484591611474,0.349081557167153,0.326029965841954,0.305549202423749
808599999,776,496,574,1096,1374,"85","8",99999,"Montrose County","NCNTY08085N08085","Montrose County, CO","Montrose County",41276,"CO","Supermarket Type2",0.427005124325488,0.413382756627662,0.419601482250376,0.432014671849385,0.406153722671175,0.412335969235595
808799999,643,490,493,832,913,"87","8",99999,"Morgan County","NCNTY08087N08087","Morgan County, CO","Morgan County",28159,"CO","Supermarket Type1",0.240468509313153,0.245893006061109,0.251118889704407,0.237764739276917,0.246032187897395,0.251046654198483
810399999,694,509,513,1023,1074,"103","8",99999,"Rio Blanco County","NCNTY08103N08103","Rio Blanco County, CO","Rio Blanco County",6666,"CO","Supermarket Type1",0.28687861992849,0.277984594607245,0.283378515251017,0.286352572094582,0.266007927078958,0.271543433152137
812399999,786,523,611,1153,1392,"123","8",99999,"Weld County","METRO24540M24540","Greeley, CO MSA","Weld County",252825,"CO","Supermarket Type1",0.486657755716483,0.503209948387302,0.509991739334806,0.493457039892135,0.565446757995223,0.572449938565459
812599999,643,472,475,849,1001,"125","8",99999,"Yuma County","NCNTY08125N08125","Yuma County, CO","Yuma County",10043,"CO","Supermarket Type2",0.237389475745444,0.23777423229578,0.242893542627991,0.236219845802477,0.232778491807656,0.237015080424273
900118850,1943,1291,1564,2420,3010,"1","9",18850,"Fairfield County","METRO14860MM8040","Stamford-Norwalk, CT HUD Metro FMR Area","Darien town",20732,"CT","Supermarket Type1",0.989204484410925,0.985335249318656,0.985894071401079,0.978988730936821,0.970926146398053,0.971809324434291
900126620,1283,803,1008,1679,1818,"1","9",26620,"Fairfield County","METRO14860MM1160","Bridgeport, CT HUD Metro FMR Area","Fairfield town",59404,"CT","Supermarket Type1",0.835080507878589,0.822228015644368,0.826620491690217,0.837682794636581,0.820497445982291,0.82505532599168
900148620,1283,803,1008,1679,1818,"1","9",48620,"Fairfield County","METRO14860MM1160","Bridgeport, CT HUD Metro FMR Area","Monroe town",19479,"CT","Supermarket Type1",0.835080507878589,0.817764805412062,0.822156584007484,0.837682794636581,0.808036536728184,0.812876793082698
900150860,1583,1027,1170,1973,2497,"1","9",50860,"Fairfield County","METRO14860MM1930","Danbury, CT HUD Metro FMR Area","New Fairfield town",13881,"CT","Supermarket Type1",0.856137165038826,0.839198439472926,0.842736225964934,0.85870498903521,0.83168645323922,0.835599210784302
900177200,1283,803,1008,1679,1818,"1","9",77200,"Fairfield County","METRO14860MM1160","Bridgeport, CT HUD Metro FMR Area","Trumbull town",36018,"CT","Supermarket Type1",0.835080507878589,0.819622128292888,0.824014488896127,0.837682794636581,0.813276842109441,0.81799926075922
900183430,1943,1291,1564,2420,3010,"1","9",83430,"Fairfield County","METRO14860MM8040","Stamford-Norwalk, CT HUD Metro FMR Area","Weston town",10179,"CT","Supermarket Type3",0.989204484410925,0.985167442673603,0.983245738429405,0.978988730936821,0.970304835368112,0.967841500562673
900186370,1943,1291,1564,2420,3010,"1","9",86370,"Fairfield County","METRO14860MM8040","Stamford-Norwalk, CT HUD Metro FMR Area","Wilton town",18062,"CT","Supermarket Type1",0.989204484410925,0.985292947882929,0.985852511434021,0.978988730936821,0.970770151328246,0.971658391531662
900322070,1144,732,918,1425,1655,"3","9",22070,"Hartford County","METRO25540M25540","Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area","East Granby town",5148,"CT","Supermarket Type1",0.758912985270539,0.743295535339327,0.748564036802773,0.764976403261285,0.733934327678407,0.739844572405792
900324800,1144,732,918,1425,1655,"3","9",24800,"Hartford County","METRO25540M25540","Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area","East Windsor town",11162,"CT","Supermarket Type1",0.758912985270539,0.744120452160764,0.749392945594122,0.764976403261285,0.736351611196442,0.742219791806135
900345820,1144,732,918,1425,1655,"3","9",45820,"Hartford County","METRO25540M25540","Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area","Marlborough town",6404,"CT","Supermarket Type1",0.758912985270539,0.743467930254819,0.748737270735274,0.764976403261285,0.734440333221647,0.740341797917266
900360120,1144,732,918,1425,1655,"3","9",60120,"Hartford County","METRO25540M25540","Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area","Plainville town",17716,"CT","Supermarket Type2",0.758912985270539,0.745017860798194,0.750482489395932,0.764976403261285,0.738969835249485,0.744160387518404
900365370,1144,732,918,1425,1655,"3","9",65370,"Hartford County","METRO25540M25540","Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area","Rocky Hill town",19709,"CT","Supermarket Type1",0.758912985270539,0.745290426102741,0.750568482289384,0.764976403261285,0.739762666002744,0.7455709734727
900374540,1144,732,918,1425,1655,"3","9",74540,"Hartford County","METRO25540M25540","Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area","Suffield town",15735,"CT","Supermarket Type1",0.758912985270539,0.744746785471863,0.750022271353763,0.764976403261285,0.738180231725586,0.744016390086427
900387000,1144,732,918,1425,1655,"3","9",87000,"Hartford County","METRO25540M25540","Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area","Windsor town",29044,"CT","Supermarket Type1",0.758912985270539,0.746565059295334,0.751849042823679,0.764976403261285,0.743455366952165,0.749198180279875
900387070,1144,732,918,1425,1655,"3","9",87070,"Hartford County","METRO25540M25540","Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area","Windsor Locks town",12498,"CT","Supermarket Type3",0.758912985270539,0.744303518066779,0.728848870104793,0.764976403261285,0.736886688729627,0.720356303883602
900504930,1030,790,802,1305,1548,"5","9",4930,"Litchfield County","NCNTY09005N09005","Litchfield County, CT","Bethlehem town",3607,"CT","Supermarket Type1",0.47653897440141,0.468311256725493,0.474570436766332,0.47781981549392,0.460031363407537,0.466709561223694
900510940,1030,790,802,1305,1548,"5","9",10940,"Litchfield County","NCNTY09005N09005","Litchfield County, CT","Canaan town",1234,"CT","Supermarket Type1",0.47653897440141,0.467909221191162,0.474161559165044,0.47781981549392,0.458814754490015,0.465494224668114
900517240,1030,790,802,1305,1548,"5","9",17240,"Litchfield County","NCNTY09005N09005","Litchfield County, CT","Cornwall town",1420,"CT","Supermarket Type1",0.47653897440141,0.46794073228124,0.474193606748017,0.47781981549392,0.458910096939003,0.465589470322189
900566420,1030,790,802,1305,1548,"5","9",66420,"Litchfield County","NCNTY09005N09005","Litchfield County, CT","Salisbury town",3741,"CT","Supermarket Type1",0.47653897440141,0.468333960079244,0.474593526317177,0.47781981549392,0.460100077963898,0.466778201507769
900579720,1030,790,802,1305,1548,"5","9",79720,"Litchfield County","NCNTY09005N09005","Litchfield County, CT","Washington town",3578,"CT","Supermarket Type2",0.47653897440141,0.468306343326677,0.4748009993448,0.47781981549392,0.460016492546742,0.465868275370582
900726270,1214,891,897,1689,1695,"7","9",26270,"Middlesex County","METRO25540MM5480","Southern Middlesex County, CT HUD Metro FMR Area","Essex town",6683,"CT","Grocery Store",0.562619376015645,0.542796684616524,0.519229516080266,0.571311959870272,0.535038737716658,0.511192299187632
900735230,1144,732,918,1425,1655,"7","9",35230,"Middlesex County","METRO25540M25540","Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area","Haddam town",8346,"CT","Supermarket Type1",0.758912985270539,0.743734364780498,0.749004997012483,0.764976403261285,0.73522149766267,0.741109381677584
900747080,1144,732,918,1425,1655,"7","9",47080,"Middlesex County","METRO25540M25540","Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area","Middlefield town",4425,"CT","Supermarket Type1",0.758912985270539,0.743196271110081,0.748464288332945,0.764976403261285,0.733642773615359,0.739558071225932
900901220,1249,958,1011,1581,1762,"9","9",1220,"New Haven County","METRO35300MM1160","Milford-Ansonia-Seymour, CT HUD Metro FMR Area","Ansonia town",19249,"CT","Supermarket Type1",0.681919949554935,0.671220945087558,0.677167939511281,0.68725537997449,0.670420879381205,0.676578334613845
900904580,1316,874,1055,1639,1818,"9","9",4580,"New Haven County","METRO35300MM5480","New Haven-Meriden, CT HUD Metro FMR Area","Bethany town",5563,"CT","Supermarket Type1",0.824427254918413,0.810542430766032,0.81505220738577,0.826131798875497,0.801208929902638,0.806005763679709
900922910,1316,874,1055,1639,1818,"9","9",22910,"New Haven County","METRO35300MM5480","New Haven-Meriden, CT HUD Metro FMR Area","East Haven town",29257,"CT","Supermarket Type1",0.824427254918413,0.81326476520063,0.817776409485386,0.826131798875497,0.808884791489041,0.813516935419782
900935650,1316,874,1055,1639,1818,"9","9",35650,"New Haven County","METRO35300MM5480","New Haven-Meriden, CT HUD Metro FMR Area","Hamden town",60960,"CT","Supermarket Type3",0.824427254918413,0.816869204310886,0.804228070057797,0.826131798875497,0.818798170667995,0.80599838510039
900958300,1249,958,1011,1581,1762,"9","9",58300,"New Haven County","METRO35300MM1160","Milford-Ansonia-Seymour, CT HUD Metro FMR Area","Oxford town",12683,"CT","Supermarket Type1",0.681919949554935,0.670208767703236,0.676147305066734,0.68725537997449,0.667419029445402,0.673614330688795
901115910,1137,770,840,1416,1648,"11","9",15910,"New London County","METRO35980MM3280","Colchester-Lebanon, CT HUD Metro FMR Area","Colchester town",16068,"CT","Supermarket Type1",0.557978925079402,0.550093679830568,0.556373196698608,0.565222709866608,0.550382966446063,0.557128246548558
901123400,1057,716,805,1353,1560,"11","9",23400,"New London County","METRO35980M35980","Norwich-New London, CT HUD Metro FMR Area","East Lyme town",19159,"CT","Grocery Store",0.57334020122059,0.562089512705784,0.538557952100011,0.580663829152621,0.558847832099937,0.53524067959911
901129910,1057,716,805,1353,1560,"11","9",29910,"New London County","METRO35980M35980","Norwich-New London, CT HUD Metro FMR Area","Franklin town",1922,"CT","Supermarket Type1",0.57334020122059,0.559193760117795,0.565476198733639,0.580663829152621,0.550057783230742,0.557096722293727
901133900,1057,716,805,1353,1560,"11","9",33900,"New London County","METRO35980M35980","Norwich-New London, CT HUD Metro FMR Area","Griswold town",11951,"CT","Supermarket Type1",0.57334020122059,0.560878990490979,0.56718382116765,0.580663829152621,0.555176257353357,0.562183350666265
901144210,1057,716,805,1353,1560,"11","9",44210,"New London County","METRO35980M35980","Norwich-New London, CT HUD Metro FMR Area","Lyme town",2406,"CT","Supermarket Type1",0.57334020122059,0.559275114289033,0.565558636995636,0.580663829152621,0.550305053462478,0.55734248722788
901156270,1057,716,805,1353,1560,"11","9",56270,"New London County","METRO35980M35980","Norwich-New London, CT HUD Metro FMR Area","Norwich town",40493,"CT","Supermarket Type1",0.57334020122059,0.565668930444987,0.572036657534506,0.580663829152621,0.569675709684732,0.57658481241177
